36	Lua	0.021978
36	Objective-C	0.010989
36	PHP	0.043956
36	Perl	0.021978
36	Python	0.010989
36	Ruby	0.571429
36	Scheme	0.010989
36	Shell	0.010989
36	VimL	0.021978
37	ActionScript	0.00343643
37	C	0.0996564
37	C++	0.04811
37	D	0.00343643
37	Erlang	0.00687285
37	Java	0.0343643
37	JavaScript	0.0927835
37	Lua	0.00343643
37	OCaml	0.00343643
37	Perl	0.024055
37	Python	0.0274914
37	Ruby	0.61512
37	Scheme	0.00343643
37	Shell	0.0309278
37	Tcl	0.00343643
38	JavaScript	0.133333
38	Ruby	0.844444
38	Shell	0.0222222
40	C	0.027027
40	C++	0.027027
40	Java	0.027027
40	JavaScript	0.162162
40	Objective-C	0.027027
40	PHP	0.027027
40	Ruby	0.648649
40	Shell	0.027027
40	VimL	0.027027
41	C	0.0410959
41	Clojure	0.00456621
41	JavaScript	0.187215
41	Objective-C	0.0273973
41	PHP	0.00913242
41	Perl	0.00913242
41	Python	0.0273973
41	Ruby	0.607306
41	Shell	0.0410959
41	VimL	0.0456621
42	ActionScript	0.013986
42	C	0.041958
42	C++	0.00699301
42	D	0.00699301
42	Erlang	0.00699301
42	Java	0.00699301
42	JavaScript	0.321678
42	Objective-C	0.013986
42	PHP	0.0629371
42	Perl	0.020979
42	Python	0.00699301
42	Ruby	0.440559
42	Shell	0.048951
43	ActionScript	0.0285714
43	C	0.0857143
43	C++	0.0285714
43	Java	0.0857143
43	JavaScript	0.285714
43	Objective-C	0.0571429
43	PHP	0.114286
43	Python	0.114286
43	Ruby	0.114286
43	Shell	0.0571429
43	VimL	0.0285714
44	ActionScript	0.00234742
44	C	0.00938967
44	C++	0.00234742
44	Java	0.00704225
44	JavaScript	0.246479
44	Objective-C	0.00234742
44	PHP	0.0117371
44	Perl	0.0117371
44	Python	0.00938967
44	Ruby	0.671362
44	Shell	0.0258216
45	JavaScript	0.333333
45	PHP	0.666667
46	C	0.0493827
46	C++	0.00308642
46	D	0.00617284
46	Erlang	0.0154321
46	Java	0.0154321
46	JavaScript	0.200617
46	Objective-C	0.0401235
46	PHP	0.0123457
46	Perl	0.0246914
46	Python	0.0216049
46	Ruby	0.555556
46	Scheme	0.0123457
46	Shell	0.0432099
47	C	0.0272109
47	Java	0.0204082
47	JavaScript	0.306122
47	Objective-C	0.0204082
47	PHP	0.047619
47	Perl	0.0204082
47	Python	0.0136054
47	Ruby	0.503401
47	Shell	0.0408163
48	C	0.0238095
48	C++	0.0238095
48	JavaScript	0.154762
48	Objective-C	0.047619
48	PHP	0.0119048
48	Perl	0.0238095
48	Python	0.0357143
48	Ruby	0.642857
48	Shell	0.0357143
49	ActionScript	0.0131579
49	C	0.0526316
49	C++	0.0263158
49	Erlang	0.0131579
49	JavaScript	0.157895
49	Objective-C	0.0394737
49	PHP	0.0263158
49	Perl	0.0526316
49	Python	0.0526316
49	Ruby	0.460526
49	Scheme	0.0131579
49	Shell	0.0789474
49	VimL	0.0131579
50	JavaScript	0.2
50	Ruby	0.8
51	C	0.0224719
51	C++	0.011236
51	JavaScript	0.146067
51	Objective-C	0.0449438
51	Python	0.011236
51	Ruby	0.752809
51	Shell	0.011236
52	ActionScript	0.0140845
52	C	0.0704225
52	C++	0.0140845
52	Clojure	0.0246479
52	D	0.0105634
52	Erlang	0.0950704
52	Java	0.0140845
52	JavaScript	0.144366
52	Lua	0.00352113
52	Objective-C	0.0211268
52	PHP	0.0211268
52	Perl	0.0387324
52	Python	0.028169
52	Ruby	0.408451
52	Scala	0.00352113
52	Shell	0.0774648
52	Smalltalk	0.00352113
52	Tcl	0.00352113
52	VimL	0.00352113
53	JavaScript	0.144928
53	Lua	0.0144928
53	PHP	0.0144928
53	Perl	0.0144928
53	Ruby	0.768116
53	Shell	0.0434783
54	C	0.0756303
54	C++	0.012605
54	Erlang	0.00420168
54	Java	0.0168067
54	JavaScript	0.155462
54	Lua	0.00420168
54	Objective-C	0.0252101
54	PHP	0.0168067
54	Perl	0.0252101
54	Python	0.012605
54	Ruby	0.596639
54	Shell	0.0504202
54	Smalltalk	0.00420168
55	ActionScript	0.00182149
55	C	0.0382514
55	C++	0.00364299
55	Erlang	0.00910747
55	Java	0.00182149
55	JavaScript	0.156648
55	Nu	0.00182149
55	Objective-C	0.0255009
55	PHP	0.00546448
55	Perl	0.00546448
55	Python	0.0127505
55	Ruby	0.701275
55	Scala	0.00182149
55	Shell	0.0327869
55	VimL	0.00182149
56	Perl	0.5
56	Python	0.5
57	C	0.0425532
57	JavaScript	0.191489
57	Objective-C	0.0851064
57	Ruby	0.617021
57	Shell	0.0638298
59	C	0.0157895
59	C++	0.00526316
59	Groovy	0.00526316
59	Java	0.00526316
59	JavaScript	0.173684
59	Lua	0.0105263
59	Nu	0.00526316
59	Objective-C	0.0105263
59	PHP	0.00526316
59	Ruby	0.731579
59	Scheme	0.00526316
59	Shell	0.0157895
59	VimL	0.0105263
60	ActionScript	0.0140845
60	C	0.0140845
60	C++	0.0140845
60	JavaScript	0.267606
60	PHP	0.0140845
60	Python	0.028169
60	Ruby	0.605634
60	VimL	0.0422535
61	C	0.0606061
61	C++	0.030303
61	JavaScript	0.212121
61	Objective-C	0.030303
61	Python	0.030303
61	Ruby	0.636364
62	Ruby	1
63	Groovy	0.666667
63	Java	0.222222
63	JavaScript	0.111111
64	C	0.0555556
64	C++	0.0555556
64	Java	0.166667
64	JavaScript	0.222222
64	PHP	0.111111
64	Python	0.111111
64	Ruby	0.111111
64	Shell	0.166667
65	C	0.0266667
65	C++	0.00666667
65	Java	0.00666667
65	JavaScript	0.18
65	Objective-C	0.00666667
65	PHP	0.01
65	Perl	0.00333333
65	Python	0.00333333
65	Ruby	0.733333
65	Shell	0.0233333
66	C++	1
67	C	0.142857
67	C++	0.142857
67	JavaScript	0.142857
67	Objective-C	0.142857
67	Perl	0.142857
67	Python	0.142857
67	Shell	0.142857
68	JavaScript	0.444444
68	Ruby	0.444444
68	Shell	0.111111
69	ActionScript	0.00243309
69	C	0.0510949
69	C++	0.00729927
69	Erlang	0.00729927
69	Haskell	0.00243309
69	Java	0.0121655
69	JavaScript	0.167883
69	Lua	0.00486618
69	Objective-C	0.00729927
69	PHP	0.0145985
69	Perl	0.0170316
69	Python	0.0291971
69	R	0.00243309
69	Ruby	0.613139
69	Scala	0.00243309
69	Scheme	0.00486618
69	Shell	0.0291971
69	Tcl	0.00243309
69	VimL	0.0218978
70	C	0.229508
70	C++	0.0491803
70	D	0.0163934
70	Java	0.0163934
70	JavaScript	0.147541
70	Objective-C	0.0163934
70	PHP	0.163934
70	Perl	0.0163934
70	Python	0.0655738
70	Ruby	0.0983607
70	Shell	0.163934
70	SuperCollider	0.0163934
71	ActionScript	0.003003
71	C	0.033033
71	C++	0.003003
71	Java	0.00900901
71	JavaScript	0.255255
71	Lua	0.00600601
71	Objective-C	0.00900901
71	PHP	0.024024
71	Perl	0.00600601
71	Python	0.018018
71	Ruby	0.57958
71	Shell	0.045045
71	VimL	0.00900901
72	C	0.0141844
72	JavaScript	0.198582
72	Objective-C	0.0283688
72	PHP	0.0921986
72	Python	0.0141844
72	Ruby	0.631206
72	Shell	0.0212766
73	JavaScript	0.5
73	Ruby	0.5
74	C	0.0909091
74	Java	0.0272727
74	JavaScript	0.109091
74	Objective-C	0.0181818
74	PHP	0.0272727
74	Perl	0.0181818
74	Python	0.0454545
74	Ruby	0.545455
74	Scheme	0.0181818
74	Shell	0.0727273
74	VimL	0.0272727
75	JavaScript	0.294118
75	Ruby	0.705882
76	C	0.0277778
76	JavaScript	0.166667
76	Objective-C	0.0277778
76	PHP	0.361111
76	Perl	0.0555556
76	Python	0.0833333
76	Ruby	0.0555556
76	Scala	0.0833333
76	Shell	0.138889
77	JavaScript	0.5
77	Ruby	0.5
78	JavaScript	0.384615
78	PHP	0.230769
78	Python	0.230769
78	Shell	0.153846
80	C	0.5
80	Ruby	0.5
81	JavaScript	0.142857
81	Objective-C	0.285714
81	Python	0.428571
81	Ruby	0.142857
82	ActionScript	0.0151515
82	JavaScript	0.227273
82	PHP	0.030303
82	Ruby	0.69697
82	Shell	0.030303
83	ActionScript	0.00314136
83	C	0.0335079
83	C++	0.00732984
83	D	0.00104712
83	Erlang	0.00314136
83	Java	0.0052356
83	JavaScript	0.196859
83	Lua	0.00104712
83	Objective-C	0.0115183
83	PHP	0.0209424
83	Perl	0.0219895
83	Python	0.0209424
83	Ruby	0.634555
83	Scheme	0.00104712
83	Shell	0.0366492
83	Tcl	0.00104712
84	Java	0.0454545
84	JavaScript	0.0909091
84	PHP	0.0454545
84	Perl	0.0454545
84	Ruby	0.772727
85	C	0.0434783
85	JavaScript	0.0217391
85	Perl	0.913043
85	Shell	0.0217391
86	C	0.0526316
86	JavaScript	0.140351
86	Objective-C	0.0614035
86	PHP	0.0175439
86	Ruby	0.72807
87	C	0.0328467
87	C++	0.0109489
87	D	0.00729927
87	Java	0.00729927
87	JavaScript	0.222628
87	Objective-C	0.0218978
87	PHP	0.0255474
87	Perl	0.0109489
87	Python	0.0109489
87	Ruby	0.627737
87	Shell	0.0182482
87	VimL	0.00364964
88	JavaScript	0.220588
88	Lua	0.0147059
88	PHP	0.0294118
88	Ruby	0.720588
88	Shell	0.0147059
89	ActionScript	0.00874317
89	C	0.0295082
89	C++	0.00437158
89	D	0.0010929
89	Erlang	0.00327869
89	Java	0.00655738
89	JavaScript	0.179235
89	Objective-C	0.010929
89	PHP	0.0196721
89	Perl	0.0142077
89	Python	0.0153005
89	Ruby	0.672131
89	Scala	0.0010929
89	Scheme	0.0010929
89	Shell	0.0306011
89	VimL	0.00218579
90	C	0.0606061
90	Java	0.0606061
90	JavaScript	0.151515
90	PHP	0.030303
90	Python	0.151515
90	Ruby	0.333333
90	Shell	0.0909091
90	Tcl	0.121212
91	C	0.00746269
91	Java	0.00373134
91	JavaScript	0.152985
91	Objective-C	0.00373134
91	Python	0.00373134
91	Ruby	0.761194
91	Shell	0.0149254
91	VimL	0.0522388
92	C	0.0980392
92	C++	0.0392157
92	Erlang	0.0392157
92	Java	0.0392157
92	JavaScript	0.117647
92	Perl	0.0196078
92	Python	0.0392157
92	Ruby	0.54902
92	Shell	0.0392157
92	VimL	0.0196078
93	JavaScript	0.384615
93	PHP	0.0769231
93	Ruby	0.538462
94	ActionScript	0.00347222
94	C	0.137153
94	C++	0.0225694
94	Clojure	0.00173611
94	D	0.00173611
94	Erlang	0.0243056
94	Java	0.0173611
94	JavaScript	0.0885417
94	Lua	0.00520833
94	OCaml	0.00173611
94	Objective-C	0.00520833
94	PHP	0.00868056
94	Perl	0.0260417
94	Python	0.0364583
94	R	0.00173611
94	Ruby	0.555556
94	Scala	0.00173611
94	Shell	0.0555556
94	Smalltalk	0.00173611
94	Tcl	0.00173611
94	VimL	0.00173611
95	C	0.0430622
95	C++	0.00956938
95	Java	0.00478469
95	JavaScript	0.186603
95	Objective-C	0.0334928
95	PHP	0.00956938
95	Perl	0.0191388
95	Python	0.0191388
95	Ruby	0.645933
95	Shell	0.0239234
95	VimL	0.00478469
96	C	0.038961
96	JavaScript	0.233766
96	PHP	0.012987
96	Perl	0.012987
96	Python	0.012987
96	Ruby	0.649351
96	Shell	0.025974
96	Smalltalk	0.012987
97	Ruby	1
98	Java	0.0217391
98	JavaScript	0.326087
98	Objective-C	0.0652174
98	PHP	0.0434783
98	Perl	0.0217391
98	Python	0.0217391
98	Ruby	0.456522
98	Shell	0.0217391
98	VimL	0.0217391
99	C	0.047619
99	Erlang	0.047619
99	Haskell	0.238095
99	Java	0.0952381
99	JavaScript	0.285714
99	Python	0.047619
99	Ruby	0.047619
99	Shell	0.0952381
99	VimL	0.0952381
100	ActionScript	0.0175439
100	C	0.0233918
100	C++	0.00292398
100	D	0.00292398
100	Erlang	0.00292398
100	Java	0.00292398
100	JavaScript	0.21345
100	Lua	0.00292398
100	Nu	0.00292398
100	Objective-C	0.0233918
100	PHP	0.0204678
100	Perl	0.0175439
100	Python	0.0204678
100	Ruby	0.608187
100	Scheme	0.00292398
100	Shell	0.0321637
100	VimL	0.00292398
102	ActionScript	0.016129
102	C	0.016129
102	Java	0.016129
102	JavaScript	0.177419
102	Objective-C	0.016129
102	PHP	0.0322581
102	Ruby	0.709677
102	Shell	0.016129
103	JavaScript	0.285714
103	PHP	0.428571
103	Ruby	0.285714
104	C	0.0508475
104	JavaScript	0.118644
104	Objective-C	0.0169492
104	PHP	0.0338983
104	Python	0.0508475
104	Ruby	0.711864
104	Shell	0.0169492
105	JavaScript	0.255814
105	PHP	0.0232558
105	Ruby	0.697674
105	Shell	0.0232558
106	ActionScript	0.003003
106	C	0.033033
106	C++	0.00600601
106	Java	0.00600601
106	JavaScript	0.282282
106	Objective-C	0.00900901
106	PHP	0.018018
106	Perl	0.00600601
106	Python	0.018018
106	Ruby	0.606607
106	Shell	0.012012
107	Erlang	0.0163934
107	Java	0.0163934
107	JavaScript	0.180328
107	Ruby	0.590164
107	Shell	0.0655738
107	VimL	0.131148
108	C	0.0298507
108	C++	0.0149254
108	Java	0.0447761
108	JavaScript	0.283582
108	Objective-C	0.0298507
108	PHP	0.0149254
108	Perl	0.0149254
108	Python	0.0149254
108	Ruby	0.507463
108	Shell	0.0447761
109	JavaScript	0.333333
109	Scala	0.666667
110	C	0.0252101
110	Clojure	0.0336134
110	Java	0.0168067
110	JavaScript	0.193277
110	Objective-C	0.0168067
110	PHP	0.0252101
110	Perl	0.0168067
110	Python	0.00840336
110	Ruby	0.596639
110	Shell	0.0336134
110	VimL	0.0336134
111	Lua	1
112	JavaScript	0.363636
112	PHP	0.0454545
112	Perl	0.0454545
112	Ruby	0.454545
112	Shell	0.0909091
113	C	0.25
113	JavaScript	0.25
113	Python	0.5
115	C	0.0640394
115	C++	0.0147783
115	Clojure	0.00492611
115	Java	0.0147783
115	JavaScript	0.128079
115	Objective-C	0.0295567
115	Perl	0.00985222
115	Python	0.00985222
115	Ruby	0.615764
115	Shell	0.0541872
115	VimL	0.0541872
116	C	0.0707071
116	C++	0.030303
116	Erlang	0.010101
116	Java	0.030303
116	JavaScript	0.181818
116	Lua	0.030303
116	Objective-C	0.0707071
116	PHP	0.030303
116	Perl	0.0505051
116	Python	0.282828
116	Ruby	0.0707071
116	Shell	0.131313
116	Smalltalk	0.010101
117	JavaScript	0.257143
117	Ruby	0.742857
118	C	0.105263
118	JavaScript	0.171053
118	Lua	0.0131579
118	Objective-C	0.0131579
118	PHP	0.0394737
118	Perl	0.0131579
118	Python	0.0263158
118	Ruby	0.552632
118	Shell	0.0526316
118	VimL	0.0131579
119	ActionScript	0.010101
119	C	0.10101
119	C++	0.0909091
119	Haskell	0.030303
119	Java	0.040404
119	JavaScript	0.161616
119	Objective-C	0.010101
119	PHP	0.0707071
119	Perl	0.0909091
119	Python	0.10101
119	Ruby	0.161616
119	Scala	0.010101
119	Scheme	0.010101
119	Shell	0.0909091
119	Tcl	0.010101
119	VimL	0.010101
120	C	0.105263
120	C++	0.0263158
120	Clojure	0.0263158
120	Erlang	0.0263158
120	JavaScript	0.105263
120	Lua	0.0263158
120	PHP	0.0263158
120	Perl	0.0526316
120	Python	0.0263158
120	Ruby	0.526316
120	Shell	0.0263158
120	Tcl	0.0263158
121	JavaScript	0.212121
121	Ruby	0.787879
122	C	0.0526316
122	JavaScript	0.263158
122	Objective-C	0.0526316
122	Ruby	0.578947
122	Shell	0.0526316
123	C	0.025641
123	JavaScript	0.205128
123	Ruby	0.692308
123	Shell	0.0769231
124	C	0.027027
124	C++	0.0108108
124	Clojure	0.00540541
124	D	0.00540541
124	JavaScript	0.205405
124	Objective-C	0.0216216
124	PHP	0.0162162
124	Perl	0.0216216
124	Python	0.027027
124	Ruby	0.578378
124	Scheme	0.00540541
124	Shell	0.0432432
124	VimL	0.0324324
125	C	0.1
125	JavaScript	0.3
125	Python	0.1
125	Ruby	0.4
125	Shell	0.1
126	C	0.4
126	Objective-C	0.2
126	Ruby	0.2
126	Shell	0.2
127	JavaScript	0.302326
127	Objective-C	0.0232558
127	PHP	0.0232558
127	Python	0.0232558
127	Ruby	0.627907
128	C	0.166667
128	Haskell	0.333333
128	Perl	0.166667
128	Ruby	0.166667
128	Shell	0.166667
129	Ruby	1
130	Ruby	1
131	D	0.1
131	Perl	0.2
131	Python	0.2
131	Ruby	0.3
131	Scheme	0.1
131	Shell	0.1
132	Ruby	1
133	C	0.133333
133	C++	0.047619
133	Erlang	0.2
133	Java	0.0190476
133	JavaScript	0.190476
133	Perl	0.0285714
133	Python	0.0857143
133	Ruby	0.209524
133	Shell	0.0857143
134	C	0.0166667
134	Groovy	0.0166667
134	Java	0.0166667
134	JavaScript	0.283333
134	Ruby	0.6
134	Shell	0.05
134	VimL	0.0166667
135	C	0.0555556
135	C++	0.0555556
135	JavaScript	0.138889
135	PHP	0.0277778
135	Python	0.0555556
135	Ruby	0.666667
136	C	0.0833333
136	JavaScript	0.166667
136	Objective-C	0.0833333
136	Ruby	0.583333
136	Shell	0.0833333
138	C	0.05
138	JavaScript	0.15
138	Objective-C	0.05
138	PHP	0.025
138	Python	0.675
138	Ruby	0.025
138	Shell	0.025
139	C	0.0470588
139	C++	0.0235294
139	Java	0.0117647
139	JavaScript	0.188235
139	Objective-C	0.0117647
139	PHP	0.0352941
139	Perl	0.0470588
139	Python	0.0470588
139	Ruby	0.541176
139	Scheme	0.0117647
139	Shell	0.0117647
139	VimL	0.0235294
140	ActionScript	0.00233645
140	C	0.0397196
140	C++	0.0116822
140	Erlang	0.0046729
140	Java	0.00233645
140	JavaScript	0.214953
140	Objective-C	0.0116822
140	PHP	0.0280374
140	Perl	0.0233645
140	Python	0.0257009
140	Ruby	0.586449
140	Scheme	0.00233645
140	Shell	0.0303738
140	Tcl	0.00233645
140	VimL	0.0140187
141	C	0.0263158
141	C++	0.0263158
141	Clojure	0.0263158
141	Erlang	0.0263158
141	Java	0.0263158
141	JavaScript	0.157895
141	Lua	0.0263158
141	PHP	0.0263158
141	Perl	0.0263158
141	Python	0.0263158
141	Ruby	0.5
141	Shell	0.0789474
141	Tcl	0.0263158
142	ActionScript	0.00143885
142	C	0.0446043
142	C++	0.00431655
142	D	0.0028777
142	Erlang	0.0028777
142	Groovy	0.00143885
142	Java	0.0115108
142	JavaScript	0.179856
142	Lua	0.00143885
142	Nu	0.0028777
142	Objective-C	0.11223
142	PHP	0.0201439
142	Perl	0.0201439
142	Python	0.018705
142	Ruby	0.519424
142	Scheme	0.0028777
142	Shell	0.0503597
142	VimL	0.0028777
143	Ruby	1
144	ActionScript	0.0731707
144	C	0.0487805
144	C++	0.0121951
144	D	0.0121951
144	Erlang	0.0243902
144	Java	0.0365854
144	JavaScript	0.182927
144	Objective-C	0.0365854
144	Perl	0.0121951
144	Python	0.0243902
144	Ruby	0.463415
144	Scheme	0.0121951
144	Shell	0.0609756
145	JavaScript	0.125
145	Perl	0.125
145	Ruby	0.75
146	Ruby	1
147	ActionScript	0.00322581
147	C	0.0193548
147	C++	0.0129032
147	Java	0.00645161
147	JavaScript	0.2
147	Objective-C	0.0225806
147	PHP	0.0129032
147	Perl	0.00645161
147	Python	0.016129
147	Ruby	0.687097
147	Shell	0.0129032
148	C	0.0949721
148	C++	0.00558659
148	Clojure	0.0446927
148	D	0.0111732
148	Erlang	0.00558659
148	Haskell	0.00558659
148	Java	0.0391061
148	JavaScript	0.106145
148	Lua	0.00558659
148	Nu	0.027933
148	Objective-C	0.201117
148	PHP	0.0167598
148	Perl	0.027933
148	Python	0.0335196
148	Ruby	0.22905
148	Scheme	0.0111732
148	Shell	0.128492
148	VimL	0.00558659
149	Perl	0.909091
149	Shell	0.0909091
150	JavaScript	0.217391
150	Ruby	0.73913
150	Shell	0.0434783
151	Ruby	1
152	C	0.0666667
152	C++	0.0666667
152	Haskell	0.666667
152	Perl	0.0666667
152	Shell	0.133333
153	C	0.04
153	Clojure	0.04
153	Erlang	0.04
153	JavaScript	0.08
153	Ruby	0.68
153	Shell	0.12
154	JavaScript	0.1
154	Perl	0.15
154	Python	0.05
154	Ruby	0.65
154	Shell	0.05
155	C	0.0151515
155	Groovy	0.0151515
155	Java	0.0151515
155	JavaScript	0.272727
155	Python	0.0151515
155	Ruby	0.606061
155	Shell	0.0454545
155	VimL	0.0151515
156	C	0.00840336
156	D	0.00840336
156	JavaScript	0.210084
156	Objective-C	0.0168067
156	PHP	0.0168067
156	Perl	0.0252101
156	Ruby	0.638655
156	Shell	0.0756303
157	JavaScript	0.5
157	Ruby	0.5
158	C	0.0136986
158	D	0.0136986
158	JavaScript	0.136986
158	Lua	0.0136986
158	PHP	0.0136986
158	Perl	0.0821918
158	Python	0.0273973
158	Ruby	0.616438
158	Shell	0.0821918
159	JavaScript	0.166667
159	Ruby	0.75
159	Shell	0.0833333
160	C++	0.5
160	Python	0.25
160	Shell	0.25
161	C	0.00892857
161	D	0.00892857
161	Erlang	0.00892857
161	Haskell	0.00892857
161	Java	0.0357143
161	JavaScript	0.214286
161	Objective-C	0.00892857
161	PHP	0.00892857
161	Perl	0.00892857
161	Ruby	0.633929
161	Scala	0.00892857
161	Shell	0.0446429
162	C	0.166667
162	C++	0.0555556
162	FORTRAN	0.0555556
162	JavaScript	0.0185185
162	Objective-C	0.0185185
162	PHP	0.0185185
162	Perl	0.0185185
162	Python	0.425926
162	Scheme	0.037037
162	Shell	0.0555556
162	VimL	0.12963
163	JavaScript	0.333333
163	Python	0.166667
163	Ruby	0.5
164	Erlang	1
165	C	0.0208333
165	JavaScript	0.145833
165	Ruby	0.791667
165	Shell	0.0416667
166	ActionScript	0.037037
166	JavaScript	0.222222
166	Objective-C	0.037037
166	PHP	0.111111
166	Ruby	0.592593
167	C	0.0909091
167	JavaScript	0.181818
167	Ruby	0.727273
168	C	0.0511364
168	Haskell	0.00568182
168	Io	0.0227273
168	Java	0.00568182
168	JavaScript	0.181818
168	Lua	0.00568182
168	Objective-C	0.0113636
168	PHP	0.0170455
168	Perl	0.0170455
168	Python	0.181818
168	Ruby	0.460227
168	Scheme	0.00568182
168	Shell	0.0170455
168	Verilog	0.00568182
168	VimL	0.0113636
169	ActionScript	0.00687285
169	C	0.0652921
169	C++	0.0343643
169	D	0.00687285
169	Java	0.024055
169	JavaScript	0.171821
169	Objective-C	0.024055
169	PHP	0.024055
169	Perl	0.0274914
169	Python	0.0378007
169	R	0.00343643
169	Ruby	0.522337
169	Scheme	0.0103093
169	Shell	0.0378007
